,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.019,0.08229,0.14558,0.20886999999999997,0.27216,0.33545,0.39874,0.46203,0.52532,0.58861,0.6519,0.71519,0.77848,0.84177,0.90506,0.96835,1.03164,1.09493,1.1582199999999998,1.2215099999999999,1.2848,1.3480899999999998,1.4113799999999999,1.47467,1.5379599999999998,1.6012499999999998,1.66454,1.72783,1.7911199999999998,1.85441,1.9177,1.9809899999999998,2.04428,2.10757,2.1708600000000002,2.23415,2.29744,2.36073,2.42402,2.48731,2.5506,2.61389,2.67718,2.74047,2.80376,2.86705,2.93034,2.99363,3.05692,3.12021,3.1835,3.2467900000000003,3.31008,3.37337,3.4366600000000003,3.49995,3.56324,3.6265300000000003,3.68982,3.75311,3.8164000000000002,3.87969,3.94298,4.00627,4.06956,4.13285,4.19614,4.25943,4.32272,4.38601,4.4493,4.51259,4.57588,4.63917,4.70246,4.76575,4.82904,4.89233,4.95562,5.01891,5.0822,5.14549,5.20878,5.27207,5.33536,5.39865,5.46194,5.52523,5.58852,5.65181,5.7151,5.77839,5.84168,5.90497,5.96826,6.03155,6.09484,6.15813,6.22142,6.2847100000000005
1,-0.4530000000000002,-0.3741400000000002,-0.2952800000000002,-0.21642000000000017,-0.13756000000000018,-0.058700000000000196,0.020159999999999845,0.09901999999999977,0.17787999999999982,0.25673999999999986,0.3355999999999998,0.41445999999999983,0.49331999999999987,0.5721799999999998,0.6510399999999997,0.7298999999999999,0.8087599999999998,0.8876199999999997,0.9664799999999999,1.04534,1.1241999999999996,1.2030599999999998,1.28192,1.3607799999999997,1.4396399999999998,1.5185,1.5973599999999997,1.6762199999999998,1.7550799999999995,1.8339399999999997,1.9127999999999998,1.9916599999999995,2.0705199999999997,2.14938,2.2282399999999996,2.3070999999999997,2.38596,2.4648199999999996,2.5436799999999997,2.62254,2.7013999999999996,2.7802599999999997,2.85912,2.9379799999999996,3.0168399999999997,3.0957,3.1745599999999996,3.2534199999999998,3.33228,3.4111399999999996,3.4899999999999998,3.56886,3.6477199999999996,3.7265799999999993,3.80544,3.8842999999999996,3.9631599999999993,4.04202,4.12088,4.199739999999999,4.2786,4.35746,4.436319999999999,4.51518,4.59404,4.672899999999999,4.75176,4.83062,4.909479999999999,4.98834,5.0672,5.146059999999999,5.22492,5.30378,5.382639999999999,5.4615,5.54036,5.619219999999999,5.69808,5.77694,5.8557999999999995,5.93466,6.01352,6.0923799999999995,6.17124,6.2501,6.3289599999999995,6.40782,6.48668,6.5655399999999995,6.6444,6.72326,6.8021199999999995,6.88098,6.95984,7.0386999999999995,7.11756,7.19642,7.2752799999999995,7.354139999999999
2,0.042,0.12272000000000002,0.20344000000000004,0.28416,0.36488000000000004,0.44560000000000005,0.5263200000000001,0.6070400000000001,0.6877600000000001,0.7684800000000002,0.8492000000000002,0.9299200000000002,1.0106400000000002,1.09136,1.1720800000000002,1.2528000000000004,1.3335200000000003,1.4142400000000002,1.4949600000000003,1.5756800000000004,1.6564000000000003,1.7371200000000002,1.8178400000000003,1.8985600000000005,1.9792800000000004,2.06,2.14072,2.2214400000000003,2.30216,2.38288,2.4636000000000005,2.5443200000000004,2.6250400000000003,2.70576,2.78648,2.8672000000000004,2.9479200000000003,3.02864,3.1093600000000006,3.1900800000000005,3.2708000000000004,3.3515200000000003,3.43224,3.5129600000000005,3.5936800000000004,3.6744000000000003,3.7551200000000007,3.8358400000000006,3.9165600000000005,3.9972800000000004,4.078,4.158720000000001,4.23944,4.3201600000000004,4.400880000000001,4.4816,4.562320000000001,4.643040000000001,4.72376,4.804480000000001,4.885200000000001,4.965920000000001,5.046640000000001,5.12736,5.208080000000001,5.288800000000001,5.3695200000000005,5.450240000000001,5.53096,5.611680000000001,5.692400000000001,5.7731200000000005,5.853840000000001,5.934560000000001,6.015280000000001,6.096000000000001,6.176720000000001,6.257440000000001,6.338160000000001,6.418880000000001,6.499600000000001,6.580320000000001,6.661040000000001,6.741760000000001,6.8224800000000005,6.903200000000001,6.983920000000001,7.064640000000001,7.145360000000001,7.226080000000001,7.306800000000001,7.387520000000001,7.4682400000000015,7.548960000000001,7.629680000000001,7.710400000000001,7.791120000000001,7.8718400000000015,7.952560000000001,8.033280000000001
3,0.042,0.11234000000000002,0.18268000000000004,0.25302,0.32336000000000004,0.39370000000000005,0.46404000000000006,0.5343800000000001,0.6047200000000001,0.6750600000000002,0.7454000000000002,0.8157400000000001,0.8860800000000002,0.9564200000000003,1.0267600000000001,1.0971000000000002,1.1674400000000003,1.2377800000000003,1.3081200000000004,1.3784600000000002,1.4488000000000003,1.5191400000000004,1.5894800000000002,1.6598200000000003,1.7301600000000004,1.8005000000000004,1.8708400000000005,1.9411800000000003,2.0115200000000004,2.0818600000000003,2.1522,2.2225400000000004,2.2928800000000003,2.36322,2.4335600000000004,2.5039000000000002,2.5742400000000005,2.6445800000000004,2.71492,2.7852600000000005,2.8556000000000004,2.92594,2.9962800000000005,3.0666200000000003,3.13696,3.2073000000000005,3.2776400000000003,3.3479800000000006,3.4183200000000005,3.4886600000000003,3.5590000000000006,3.6293400000000005,3.6996800000000007,3.7700200000000006,3.8403600000000004,3.9107000000000007,3.9810400000000006,4.051380000000001,4.121720000000001,4.192060000000001,4.2624,4.33274,4.403080000000001,4.473420000000001,4.543760000000001,4.6141000000000005,4.68444,4.754780000000001,4.825120000000001,4.895460000000001,4.965800000000001,5.0361400000000005,5.106480000000001,5.176820000000001,5.247160000000001,5.317500000000001,5.387840000000001,5.4581800000000005,5.528520000000001,5.598860000000001,5.669200000000001,5.739540000000001,5.809880000000001,5.880220000000001,5.950560000000001,6.020900000000001,6.091240000000001,6.161580000000001,6.231920000000001,6.302260000000001,6.372600000000001,6.442940000000001,6.513280000000001,6.583620000000001,6.653960000000001,6.724300000000001,6.794640000000001,6.864980000000001,6.935320000000001,7.0056600000000016
4,0.043,0.09278999999999998,0.14257999999999998,0.19236999999999999,0.24216,0.29195,0.34173999999999993,0.39152999999999993,0.44131999999999993,0.49110999999999994,0.5408999999999999,0.5906899999999999,0.6404799999999999,0.6902699999999999,0.7400599999999999,0.7898499999999999,0.8396399999999999,0.8894299999999999,0.9392199999999999,0.98901,1.0388,1.0885899999999997,1.1383799999999997,1.1881699999999997,1.2379599999999997,1.2877499999999997,1.3375399999999997,1.3873299999999997,1.4371199999999997,1.4869099999999997,1.5366999999999997,1.5864899999999997,1.6362799999999997,1.6860699999999997,1.7358599999999997,1.7856499999999997,1.8354399999999997,1.8852299999999997,1.9350199999999997,1.9848099999999997,2.0345999999999997,2.08439,2.1341799999999997,2.18397,2.2337599999999997,2.28355,2.3333399999999997,2.38313,2.4329199999999997,2.48271,2.5324999999999998,2.58229,2.6320799999999998,2.68187,2.7316599999999998,2.78145,2.8312399999999998,2.88103,2.9308199999999998,2.98061,3.0303999999999998,3.08019,3.1299799999999998,3.17977,3.2295599999999998,3.2793499999999995,3.3291399999999998,3.3789299999999995,3.4287199999999998,3.4785099999999995,3.5282999999999998,3.5780899999999995,3.6278799999999998,3.6776699999999996,3.7274599999999998,3.7772499999999996,3.8270399999999998,3.8768299999999996,3.9266199999999998,3.9764099999999996,4.026199999999999,4.07599,4.12578,4.17557,4.225359999999999,4.27515,4.32494,4.37473,4.424519999999999,4.47431,4.5241,4.57389,4.623679999999999,4.67347,4.72326,4.77305,4.822839999999999,4.872629999999999,4.92242,4.97221
5,0.169,0.23423000000000002,0.29946000000000006,0.36469000000000007,0.4299200000000001,0.4951500000000001,0.5603800000000001,0.6256100000000001,0.6908400000000001,0.7560700000000001,0.8213000000000001,0.8865300000000002,0.9517600000000002,1.01699,1.0822200000000002,1.14745,1.2126800000000002,1.2779100000000003,1.3431400000000002,1.4083700000000001,1.4736000000000002,1.5388300000000004,1.6040600000000003,1.6692900000000002,1.7345200000000003,1.7997500000000004,1.8649800000000003,1.9302100000000002,1.9954400000000003,2.0606700000000004,2.1259,2.1911300000000002,2.2563600000000004,2.3215900000000005,2.3868200000000006,2.4520500000000003,2.5172800000000004,2.5825100000000005,2.64774,2.7129700000000003,2.7782000000000004,2.8434300000000006,2.9086600000000007,2.9738900000000004,3.0391200000000005,3.1043500000000006,3.1695800000000003,3.2348100000000004,3.3000400000000005,3.3652700000000006,3.4305000000000008,3.4957300000000004,3.5609600000000006,3.6261900000000007,3.6914200000000004,3.7566500000000005,3.8218800000000006,3.8871100000000007,3.952340000000001,4.01757,4.082800000000001,4.14803,4.21326,4.278490000000001,4.34372,4.40895,4.4741800000000005,4.53941,4.604640000000001,4.66987,4.7351,4.800330000000001,4.86556,4.93079,4.996020000000001,5.06125,5.12648,5.1917100000000005,5.25694,5.322170000000001,5.3874,5.45263,5.517860000000001,5.58309,5.648320000000001,5.713550000000001,5.77878,5.844010000000001,5.9092400000000005,5.97447,6.039700000000001,6.10493,6.17016,6.235390000000001,6.30062,6.365850000000001,6.431080000000001,6.49631,6.561540000000001,6.6267700000000005
6,0.078,0.12586999999999998,0.17374,0.22160999999999997,0.26948,0.31734999999999997,0.36522,0.41309,0.46096,0.5088299999999999,0.5567,0.6045699999999999,0.6524399999999999,0.7003099999999999,0.74818,0.7960499999999999,0.8439199999999999,0.8917899999999999,0.9396599999999998,0.9875299999999999,1.0353999999999999,1.08327,1.13114,1.17901,1.22688,1.27475,1.32262,1.37049,1.41836,1.46623,1.5141,1.5619699999999999,1.60984,1.65771,1.7055799999999999,1.75345,1.8013199999999998,1.84919,1.89706,1.9449299999999998,1.9928,2.04067,2.0885399999999996,2.1364099999999997,2.1842799999999998,2.23215,2.2800199999999995,2.3278899999999996,2.3757599999999996,2.4236299999999997,2.4715,2.5193699999999994,2.5672399999999995,2.6151099999999996,2.6629799999999997,2.7108499999999998,2.75872,2.8065899999999995,2.8544599999999996,2.9023299999999996,2.9501999999999997,2.99807,3.0459399999999994,3.0938099999999995,3.1416799999999996,3.1895499999999997,3.2374199999999997,3.2852899999999994,3.3331599999999995,3.3810299999999995,3.4288999999999996,3.4767699999999997,3.5246399999999993,3.5725099999999994,3.6203799999999995,3.6682499999999996,3.7161199999999996,3.7639899999999997,3.8118599999999994,3.8597299999999994,3.9075999999999995,3.9554699999999996,4.00334,4.051209999999999,4.09908,4.14695,4.19482,4.24269,4.29056,4.33843,4.3863,4.43417,4.48204,4.52991,4.57778,4.62565,4.67352,4.7213899999999995,4.76926,4.81713
7,0.069,0.10350000000000001,0.138,0.17250000000000001,0.20700000000000002,0.24150000000000002,0.276,0.3105,0.34500000000000003,0.3795,0.41400000000000003,0.44850000000000007,0.48300000000000004,0.5175000000000001,0.552,0.5865,0.621,0.6555,0.69,0.7245000000000001,0.7590000000000001,0.7935000000000001,0.8280000000000001,0.8625,0.897,0.9315,0.966,1.0005000000000002,1.0350000000000001,1.0695000000000001,1.104,1.1385,1.173,1.2075,1.242,1.2765,1.311,1.3455000000000001,1.3800000000000001,1.4145,1.449,1.4835,1.518,1.5525,1.5870000000000002,1.6215000000000002,1.6560000000000001,1.6905000000000001,1.725,1.7595,1.794,1.8285,1.863,1.8975000000000002,1.9320000000000002,1.9665000000000001,2.0010000000000003,2.0355000000000003,2.0700000000000003,2.1045000000000003,2.1390000000000002,2.1735,2.208,2.2425,2.277,2.3115,2.346,2.3805,2.415,2.4495,2.484,2.5185,2.553,2.5875000000000004,2.6220000000000003,2.6565000000000003,2.6910000000000003,2.7255000000000003,2.7600000000000002,2.7945,2.829,2.8635,2.898,2.9325,2.967,3.0015,3.036,3.0705,3.1050000000000004,3.1395000000000004,3.1740000000000004,3.2085000000000004,3.2430000000000003,3.2775000000000003,3.3120000000000003,3.3465000000000003,3.3810000000000002,3.4155,3.45,3.4845
8,0.101,0.1593,0.21760000000000002,0.27590000000000003,0.3342,0.39249999999999996,0.4508,0.5091,0.5674,0.6256999999999999,0.6839999999999999,0.7423,0.8006,0.8589,0.9171999999999999,0.9754999999999999,1.0338,1.0921,1.1503999999999999,1.2086999999999999,1.267,1.3253,1.3836,1.4419,1.5002,1.5585,1.6168,1.6750999999999998,1.7333999999999998,1.7916999999999998,1.8499999999999999,1.9082999999999999,1.9666,2.0249,2.0832,2.1414999999999997,2.1997999999999998,2.2580999999999998,2.3164,2.3747,2.433,2.4913,2.5496,2.6079,2.6662,2.7245,2.7828,2.8411,2.8994,2.9577,3.016,3.0743,3.1326,3.1909,3.2491999999999996,3.3074999999999997,3.3657999999999997,3.4240999999999997,3.4823999999999997,3.5406999999999997,3.5989999999999998,3.6572999999999998,3.7156,3.7739,3.8322,3.8905,3.9488,4.0071,4.0654,4.1236999999999995,4.1819999999999995,4.2402999999999995,4.2985999999999995,4.3568999999999996,4.4152,4.4735,4.5318,4.5901,4.6484,4.7067,4.765,4.8233,4.8816,4.9399,4.9982,5.0565,5.1148,5.1731,5.2314,5.2897,5.348,5.4063,5.4646,5.5229,5.5812,5.6395,5.6978,5.7561,5.8144,5.8727
9,0.0569999999999999,0.1492799999999999,0.24155999999999989,0.33383999999999986,0.4261199999999999,0.5184,0.6106799999999999,0.7029599999999999,0.79524,0.88752,0.9798,1.07208,1.1643599999999998,1.25664,1.34892,1.4412,1.53348,1.6257599999999999,1.71804,1.81032,1.9026,1.99488,2.08716,2.17944,2.2717199999999997,2.364,2.45628,2.54856,2.64084,2.73312,2.8254,2.91768,3.00996,3.10224,3.19452,3.2868,3.37908,3.47136,3.56364,3.65592,3.7482,3.84048,3.93276,4.02504,4.117319999999999,4.209599999999999,4.30188,4.394159999999999,4.486439999999999,4.57872,4.670999999999999,4.76328,4.85556,4.947839999999999,5.04012,5.1324,5.224679999999999,5.31696,5.40924,5.501519999999999,5.5938,5.68608,5.778359999999999,5.87064,5.9629199999999996,6.055199999999999,6.14748,6.2397599999999995,6.332039999999999,6.42432,6.5165999999999995,6.608879999999999,6.70116,6.7934399999999995,6.885719999999999,6.978,7.0702799999999995,7.162559999999999,7.25484,7.347119999999999,7.4394,7.53168,7.623959999999999,7.71624,7.80852,7.900799999999999,7.99308,8.08536,8.17764,8.26992,8.3622,8.45448,8.54676,8.63904,8.73132,8.8236,8.91588,9.00816,9.10044,9.192720000000001
10,0.034,0.15438,0.27476,0.39513999999999994,0.51552,0.6358999999999999,0.75628,0.87666,0.9970399999999999,1.1174199999999999,1.2377999999999998,1.35818,1.4785599999999999,1.5989399999999998,1.71932,1.8397,1.9600799999999998,2.0804599999999995,2.2008399999999995,2.3212199999999994,2.4415999999999993,2.5619799999999997,2.6823599999999996,2.8027399999999996,2.9231199999999995,3.0434999999999994,3.1638799999999994,3.2842599999999993,3.4046399999999997,3.5250199999999996,3.6453999999999995,3.7657799999999995,3.8861599999999994,4.006539999999999,4.126919999999999,4.247299999999999,4.367679999999999,4.488059999999999,4.608439999999999,4.728819999999999,4.849199999999999,4.96958,5.08996,5.2103399999999995,5.3307199999999995,5.451099999999999,5.571479999999999,5.691859999999999,5.812239999999999,5.932619999999999,6.052999999999999,6.173379999999999,6.293759999999999,6.414139999999999,6.534519999999999,6.654899999999999,6.7752799999999995,6.8956599999999995,7.016039999999999,7.136419999999999,7.256799999999999,7.377179999999999,7.497559999999999,7.617939999999999,7.738319999999999,7.858699999999999,7.979079999999999,8.09946,8.21984,8.34022,8.4606,8.58098,8.70136,8.82174,8.94212,9.0625,9.182879999999999,9.30326,9.423639999999999,9.54402,9.664399999999999,9.78478,9.90516,10.02554,10.14592,10.2663,10.38668,10.50706,10.62744,10.747819999999999,10.8682,10.988579999999999,11.10896,11.229339999999999,11.34972,11.470099999999999,11.59048,11.71086,11.83124,11.95162
11,0.1,0.14471,0.18942000000000003,0.23413000000000003,0.27884000000000003,0.32355,0.36826000000000003,0.41297000000000006,0.4576800000000001,0.5023900000000001,0.5471,0.5918100000000001,0.6365200000000001,0.6812300000000001,0.72594,0.7706500000000001,0.8153600000000001,0.8600700000000001,0.9047800000000001,0.9494900000000001,0.9942000000000001,1.0389100000000002,1.0836200000000002,1.1283300000000003,1.1730400000000003,1.2177500000000003,1.2624600000000004,1.3071700000000002,1.3518800000000002,1.3965900000000002,1.4413000000000002,1.4860100000000003,1.5307200000000003,1.5754300000000003,1.6201400000000004,1.6648500000000004,1.7095600000000004,1.7542700000000004,1.7989800000000002,1.8436900000000003,1.8884000000000003,1.9331100000000003,1.9778200000000004,2.02253,2.0672400000000004,2.11195,2.1566600000000005,2.2013700000000003,2.2460800000000005,2.2907900000000003,2.3355000000000006,2.3802100000000004,2.4249200000000006,2.4696300000000004,2.5143400000000002,2.5590500000000005,2.6037600000000003,2.6484700000000005,2.6931800000000004,2.7378900000000006,2.7826000000000004,2.8273100000000007,2.8720200000000005,2.9167300000000007,2.9614400000000005,3.0061500000000003,3.0508600000000006,3.0955700000000004,3.1402800000000006,3.1849900000000004,3.2297000000000007,3.2744100000000005,3.3191200000000007,3.3638300000000005,3.408540000000001,3.4532500000000006,3.4979600000000004,3.5426700000000007,3.5873800000000005,3.6320900000000007,3.6768000000000005,3.7215100000000008,3.7662200000000006,3.810930000000001,3.8556400000000006,3.900350000000001,3.9450600000000007,3.9897700000000005,4.03448,4.0791900000000005,4.1239,4.16861,4.21332,4.258030000000001,4.30274,4.34745,4.3921600000000005,4.43687,4.48158,4.52629
